,,EP_TTM,EP_LYR,BP_LF,BP_LYR,NCF_TTM,OCF_TTM,SP_TTM,SP_LYR,FCFP_LYR,PEG_TTM,EV/EBITDA,DYR,sales_gr_TTM,net_asset_gr_TTM,gross_margin_gr_TTM,net_profit_gr_TTM,total_asset_gr_TTM,net_cash_flow_gr_TTM,invest_cash_flow_gr_TTM,finance_cash_folw_gr_TTM,operate_cash_flow_gr_TTM,operete_profit_gr_TTM,CUR,QR,BOOK_LEVEL,DEBT_TO_ASSETS,CASH_FLOW_LIABILITY,DEBT_TO_EQUITY,REV_5D,REV_10D,REV_3M,REV_6M,REV_1Y,REV_3Y,REV_LAST1M_MAX,LN_HIGH-LOW,RVI,RSTR12,CYF,CRY,CR20,RSI,DEA,MACD,K,D,J,INDUSTRY_SW,CAP
2021-05-31,600837.SH,0.0798836107395711,0.07115024687588198,1.0225261867736415,1.0039079067385432,0.11772900645941277,0.23774002303692338,0.2775610219578997,0.25004607954216107,0.33342711176767403,0.22033908054121756,,2.393162393162393,34.8502,22.2707,,56.8134,3.1907,-12.4808,-982.2,-163.899,409.0124,55.1785,,,,75.609,,3.4036,1.02811951,1.0335689,0.9798995,0.86666667,0.96035952,1.08470454,0.04680468,0.09977390894918675,0.0,63.120611224311304,42.49021895210105,8.092821247443947e+24,2.38329238,67.1044836038303,0.08225251561065534,0.11664904257652906,71.92533220124919,68.2426184589409,79.29075968586577,非银金融,99247333243.5
2021-05-31,600845.SH,0.01853407424192558,0.01694725998537765,0.10094955987834173,0.09489175514391485,0.011698364761889207,0.02300782062406544,0.13136967776552805,0.12401763119820701,0.02849786818559365,1.1074236638031545,32.44015957418091,0.6022787019711751,48.2167,17.3703,-5.4488,48.7209,12.7986,234.6257,8.0439,71.1629,141.0761,48.5097,1.7612,1.2842,0.0369,44.9292,28.4169,0.8408,1.01389525,1.04484658,1.16695958,1.0977021,1.21720283,3.0345165,0.05833872,0.12729359685269317,-0.03896104,61.75872174645837,30.44934736206163,8.051921153723688e+22,1.197942,66.28865254880489,0.7884637493011796,0.30723256345326866,81.3865495571154,76.5185671770065,91.12251431733318,计算机,55751719047.200005
2021-05-31,600848.SH,0.03505871918199175,0.03102104493065829,0.3263307498224334,0.3187591266524187,0.03400323994799584,-0.014816734468668939,0.08710015098178292,0.08618608556199657,0.10716453799360924,3.604784059689052,17.740987051000015,1.1065006915629323,-15.8983,7.6141,-6.119,7.9127,24.0976,83.1967,25.6914,-54.7564,87.1773,20.8047,1.5724,0.4311,0.6489,60.8567,-4.131,1.8864,1.01878816,0.98367347,1.13027619,1.00370199,1.06570632,0.92210011,0.09989594,0.18940750318344035,0.21666667,57.51312467629336,39.87469839044327,7.185389592116882e+24,1.42782027,56.10636956157645,0.45856377633532996,-0.09986809932427909,37.01190898538213,42.8682871788001,25.299152598546186,房地产,26344288460.25
2021-05-31,600872.SH,0.021513627264163105,0.022297612343615665,0.10207984411390993,0.11565269839703331,-0.01388114607567868,0.021326571194092658,0.13111769002079143,0.12836831007535537,-0.0034634509690303888,2.8143378192491735,31.144673345375647,1.3572854291417165,13.8351,15.2951,2.0973,16.5162,21.4682,-308.0391,-3896.3025,125.2398,-19.3419,18.7679,2.3569,1.4939,0.0229,29.0825,42.4523,0.4433,1.02769231,1.04440275,0.99918615,0.8388087,0.99703105,2.22095817,0.09990619,0.20885078775728422,-0.24832215,56.14923165460901,63.107347822836395,8.008782142422494e+24,1.60805457,61.60755683050149,-0.20994497050815303,1.0424614838043151,74.89457474334668,77.91848465344289,68.84675492315426,食品饮料,39911523419.4
2021-05-31,600886.SH,0.078209117888213,0.08205253884307087,0.6371392122710742,0.7025613960455886,0.0025051767511218366,0.3157773530369814,0.6088842711151431,0.5849444751395373,0.31572200757542934,1.4199983284064703,8.195495728492041,2.476338504065198,2.5724,14.8031,11.2051,9.0044,4.2998,-87.6689,-59.0669,11.891,8.2087,11.6846,0.5819,0.5505,1.3142,63.3309,61.0225,3.0298,0.98069106,0.96307385,1.14472123,1.01900739,1.31636598,1.529594,0.01679842,0.11658757825160966,0.44736842,39.9716188373079,20.88801056296954,7.952659143414973e+24,0.62463343,34.94126958623385,-0.01006735793744269,-0.10013764292229851,29.82190411192865,28.788900692557515,31.88791095067092,公用事业,67220677798.55
2021-05-31,600887.SH,0.03559293325272749,0.0287397243334229,0.135592308587537,0.1233686627429428,0.0036241902310553994,0.05532682833668203,0.41918180526659987,0.39191901792416883,0.005041877814897103,0.5542670599064281,23.34979288556615,1.994914058652815,18.0189,24.3782,-1.5217,50.6894,19.4506,-19.6333,10.882,-140.133,206.0232,44.0685,0.8322,0.6408,0.1898,59.1258,31.6542,1.4838,1.03528509,1.02092789,0.94162791,1.07144747,1.44821683,1.658835,0.07210191,0.14099336130110857,0.23611111,54.834706966560766,51.58956486735439,8.241601544035132e+24,1.13456046,58.12269592006009,-0.014479269431201569,0.41302576817832043,72.72661969978935,71.8142839621617,74.55129117504467,食品饮料,240115299652.63
2021-05-31,600893.SH,0.007602872423113957,0.00796291331087933,0.25111869641363355,0.2508430125990115,-0.005163557430748836,0.0166029833661708,0.20097086920328677,0.1989544982021206,0.007981516166022789,-19.781212151814316,44.52463698984459,0.2251166495836902,14.2194,25.5934,-11.6874,-6.6492,4.2739,-151.6512,-3.0909,-22.995,-44.8676,-10.1677,1.3779,0.5781,-0.0254,42.2808,8.35,0.7653,1.27485242,1.30190499,0.81703995,1.19130627,2.16458538,2.04506396,0.10011806,0.37352046809137646,0.64988558,77.98159547665193,73.51154581654679,8.185875358014219e+24,2.48379384,90.4805997894209,0.3005942532121635,3.034203179633886,92.01838104272683,85.19244232502378,105.67025847813292,国防军工,113818441076.95
2021-05-31,600900.SH,0.059507374804366304,0.05822583120138056,0.38770865907728513,0.381084645519629,-0.004209923422125057,0.08580746715837588,0.12901346295209346,0.1279374332700035,0.06249125328381684,0.5688755222996598,10.994547943330124,3.3122749672943437,17.358,15.444,-1.067,29.5401,10.3263,-179.4625,-300.0408,83.0057,5.2189,27.795,0.1304,0.1267,0.3944,45.7351,48.6602,0.8548,1.0247678,1.00506073,1.00556962,0.98756837,1.20844892,1.38135393,0.02218782,0.05131936286945417,0.38709677,50.99335621335763,17.680871260390163,8.048724250450428e+24,0.74036511,60.043089988260576,-0.21932456113984147,0.07641314419519124,67.54623689291351,50.713633829771645,101.21144301919726,公用事业,451653324307.8
2021-05-31,600999.SH,0.057531441932459855,0.05298197489404862,0.5183052350657137,0.5064894721885664,0.07555747612077626,-0.2642482955238337,0.14152291815677717,0.1355170527119292,0.27496651789048737,0.3639801590180668,,1.6262135922330094,33.8012,23.3815,,47.7548,31.5938,42.6436,269.3915,313.0351,-1459.4939,43.9856,,,,79.7094,,3.9315,1.05695228,1.079099,0.94843462,0.95015845,1.45530313,1.6006761,0.08695652,0.16705408466316624,0.275,66.69805520454254,38.01060778596809,8.074785512979394e+24,1.92899408,74.17883290524281,0.12212872709202657,0.45814155739547685,74.9511434242669,73.65932697273689,77.53477632732694,非银金融,152893308603.2
2021-05-31,601006.SH,0.11733358637207347,0.1069910621225292,1.184882347365996,1.1874681369248925,0.40733479687421853,0.165164720950322,0.7419783252576373,0.7101690987023284,0.123707544091211,34.35191008795754,3.871280046025919,7.007299270072993,-1.0282,6.6154,-0.0522,0.2481,30.6708,1160.1338,140.7667,314.8013,45.1099,-1.4426,4.3369,4.2321,0.3264,30.9548,102.7833,0.4853,0.9870317,0.97301136,1.04900459,1.01032448,1.07496384,0.99092507,0.01925926,0.06088836967501239,-0.63636364,39.58956360599563,15.810292469571621,8.072509618488303e+24,1.37788018,23.85373113083639,0.025410628674713314,-0.030873654384683445,18.253714041954893,25.61883154980734,3.5234790262500013,交通运输,101837521713.34999
2021-05-31,601009.SH,0.1280007812547684,0.12468282468368365,0.9615506206870622,1.0171541418754384,-0.5838045779961852,0.34081616450166424,0.3295783928728705,0.32801246311013593,,1.8061803107884078,,3.733333333333334,2.5045,21.8575,,4.3254,9.2908,-194.7326,-554.136,-27.6266,-40.3554,4.0684,,,,93.0813,,13.5976,1.06924644,1.06598985,1.1972634,1.21809745,1.42488949,1.43345805,0.0407332,0.14956242717702475,0.40740741,66.78747807186612,32.32673685493896,7.69357748410317e+24,1.34387352,73.33606399942366,0.12303890734530723,0.14412383837244452,87.01046115734759,82.48818734307709,96.05500878588859,银行,89063183202.0
2021-05-31,601088.SH,0.10321608239048642,0.09867169094125747,0.9375397668323858,0.9174502388534043,0.12820266412358403,0.1786494166418953,0.6292467798565348,0.5876041522601618,0.20896753398239476,4.192121788897408,3.574312546726548,6.306306306306306,5.8732,2.8196,-5.4363,2.3111,0.7112,6509.4805,169.2322,-8.5221,14.1535,5.4054,2.5837,2.3651,0.1571,24.7212,94.1095,0.3881,1.02042901,0.98910891,1.11123471,1.01834862,1.3229127,1.13378232,0.04745255,0.09749265445721263,0.2,51.91125998037599,14.485142020040357,7.885748104396411e+24,1.08262712,53.0312882663596,0.11553054061785042,-0.09344355031197399,51.29880555011707,44.944099385826796,64.00821787869764,采掘,329490938340.9
2021-05-31,601111.SH,-0.1294435595695033,-0.11796146581336901,0.5850335306341679,0.6347849449166236,-0.012338381854430402,0.07261890807912975,0.5470867632269065,0.5689860515336508,-0.15573741662151722,0.007955977103797052,27.49174951829501,0.5281807372175982,-44.716,-19.8098,-203.2241,-971.0152,-1.7512,-131.9783,-4.6362,148.1517,-62.5521,-1180.6017,0.2833,0.2552,1.5971,73.1469,10.1654,2.9518,0.96224256,0.97113164,1.02937576,1.06725888,1.26782641,0.74017867,0.03381643,0.12028616587450183,-0.60869565,40.375536543960564,24.60088363692826,8.135445277864574e+24,0.73738532,30.36601687353407,0.0002975231240720627,0.0019202765939385425,46.417275990530406,66.02661226301015,7.19860344557091,交通运输,83781528614.61
2021-05-31,601155.SH,0.14150714360226918,0.13905971415182225,0.4659859365549581,0.46114536667670014,-0.028275582518376044,0.01007415116371659,1.4221449945939564,1.3260362951993734,-0.2755361398084931,0.28007994213561516,6.678504584071387,3.49632238651096,76.0781,32.6505,-31.7642,25.2313,20.0308,-128.4535,-254.7913,160.4796,-97.5355,26.0519,1.1022,0.3693,0.9804,85.1322,0.2753,9.4738,1.0180407,1.07796535,0.96673307,1.37012987,1.61857385,1.71905259,0.02949438,0.19850011381174854,-0.29268293,64.05711780053882,24.568032046637953,7.927313972188173e+24,1.44275902,73.03978032970073,0.24253717465519,0.9060128782707302,80.70388340146955,83.71063978437866,74.69037063565133,房地产,109405536314.58
2021-05-31,601166.SH,0.14475155579388402,0.13877769821615962,1.1548943464598507,1.28222628004326,0.10514036449627628,-0.8463927379603097,0.4343796527090679,0.4231213832818421,,1.8513207778579004,,3.2972739073993944,13.3707,13.6931,,3.7316,7.8459,-81.7257,-53.0685,2598.6078,-146.0481,5.8661,,,,91.8723,,11.4703,1.06743649,1.01315213,0.92923201,1.09942912,1.49189434,1.62476328,0.06882217,0.11583919622532873,-0.19298246,56.675098172271966,37.966983385951494,7.452866915574021e+24,1.4442623,60.154659895596495,0.0003275629508488198,0.29928017723005634,71.49975384926043,63.206106294562765,88.08704895865576,银行,453308440233.61
2021-05-31,601169.SH,0.20917609046205216,0.20695092164642007,2.0075607135107023,2.111691216375737,0.4489555582267819,0.7425342042539865,0.61381119336397,0.6193789476328041,,-12.195564046198008,,6.211812627291242,-0.4266,5.2815,,-0.392,8.7061,418.3321,559.1285,-343.9744,328.2753,-3.6713,,,,92.4709,,12.3881,1.00614754,1.0,1.04025424,1.00614754,1.06121641,0.84188088,0.01434426,0.049596941139372186,-0.5,57.604809173089485,26.28791179469998,7.217687859507879e+24,1.69747899,52.07471914557479,0.032505984036318825,9.288643613525327e-05,68.48793679415941,67.08991211051944,71.28398616143937,银行,103812052775.51999
2021-05-31,601186.SH,0.23545322808577152,0.2158407717431024,1.8327937274406338,2.4511171737424973,-0.029152791481207002,0.3120332490973559,9.63083405525763,8.77440934880256,0.19187460373354912,0.15364207972347946,3.9241178373556123,2.74869109947644,22.0793,20.4593,-5.5214,27.643,16.7145,-113.4695,-17.0578,-31.422,-13.0642,26.0973,1.1222,0.8038,0.5539,75.158,4.1239,3.7623,0.99608866,0.98326898,0.98326898,0.88940629,0.82949187,0.82336753,0.01165803,0.030970217132946346,-0.83333333,36.59264778630435,21.41726971643257,7.865035144928338e+24,0.80442804,29.510445388838285,-0.044197957172663005,0.0020359692860295597,36.382578008271565,41.46966408002243,26.20840586476983,建筑装饰,87884795620.0
2021-05-31,601238.SH,0.06852089882970736,0.049771408853780535,0.7223297907754804,0.7038531744614502,-0.0016443807773252096,-0.01389109226538105,0.5659818499267165,0.523233240653954,-0.0708879168461062,0.13650880044063446,9.200411638912628,1.5299239025914984,21.7032,8.4546,34.8643,106.9095,10.7268,97.8203,120.2321,118.0226,-102.3631,135.8462,1.3468,1.1533,0.1704,36.7763,-4.541,0.5972,0.98637138,0.960199,1.10285714,0.8477306,1.21187536,0.96979071,0.0619469,0.2065268547826561,-0.28571429,48.94895068551888,42.21199325704111,6.9782989982056e+24,1.2945154,40.05270395384093,0.26029448479486156,-0.16218691469174373,18.89037659441235,30.957161905796823,-5.243194028356598,汽车,82811540971.26
2021-05-31,601318.SH,0.10990983644274742,0.10902603742597745,0.5615646998755315,0.5809886519091912,0.08206876245519418,0.1895176815041488,0.9374712386308176,0.9282249127291575,0.34033328167054006,0.7938753075611196,,3.052332569449783,9.9719,11.8782,,11.4607,12.5641,407.3764,38.0192,-28.5196,14.3281,19.077,,,,89.6964,,11.3272,1.02659422,1.02032116,0.8788236,0.81244572,1.01280545,1.30071283,0.03603088,0.07142892628483279,-0.63909774,47.3869635221598,35.756422480233425,8.06332676695174e+24,0.87749569,51.2328721831808,-1.0786695085072628,0.9897801335071148,71.53684634027368,69.25220663085292,76.1061257591152,非银金融,777785310956.4
2021-05-31,601328.SH,0.21646534715294383,0.2151050255752936,2.0786982265749416,2.01522525781183,0.04279895751989916,-0.20861950215298616,0.6857644069178059,0.6765829943102089,0.04026043478718037,1.7356114764259603,,6.42857142857143,6.0185,9.7991,,2.6617,6.8759,-77.1993,132.1996,-27.8683,-212.1346,-1.4568,,,,91.9263,,11.5444,1.00616016,0.99190283,1.07692308,1.0403397,1.00895159,0.92895783,0.01859504,0.04098934453319695,-0.6,49.45785931335306,19.714364261163965,7.847756572842779e+24,1.17449664,44.939163053486375,0.01802714992748221,-0.01016625129889312,50.050179343848676,48.191578679878155,53.767380671789724,银行,192329233673.5
2021-05-31,601390.SH,0.21208463070267333,0.19018653596609075,1.618843454150808,1.574020204979633,0.031024037996114893,0.3020708314893478,7.9380776100621535,7.334828059744453,0.3027929141171172,0.21927836643970267,5.276299144948008,3.135435992578849,24.4059,18.3001,2.9688,21.5028,15.5183,-89.3258,-71.3956,-39.7081,92.1016,19.4367,1.0503,0.7523,0.5975,74.0233,5.4075,3.5781,1.00185874,0.97644928,0.95061728,0.9539823,1.00459266,0.77767245,0.0204461,0.05516104129679987,-0.71428571,41.53503985989813,19.49661879761196,8.108974630375241e+24,1.26956522,36.697045769370604,-0.03709299932950573,0.013227272117012162,43.85565493042202,44.83586083518761,41.89524312089084,建筑装饰,109759476735.37
2021-05-31,601398.SH,0.1707932604994001,0.17012762188736305,1.4819821399468853,1.4366506642463963,-0.34908295795486505,0.11920447490558596,0.47923324590941907,0.4753493044551521,-0.4101537809146902,5.62659231901123,,5.044145873320537,5.1066,7.7364,,1.0406,7.0824,-187.4183,10.4059,-90.2243,-86.1544,-0.3997,,,,91.2876,,10.5362,1.00385356,0.9886148,0.98487713,0.97932331,1.07059803,0.99602118,0.01953125,0.04050698427981742,-0.57142857,43.270726400615025,6.637838671940429,8.011892384609022e+24,0.86976744,40.29055928560981,-0.029399413165503718,0.014980498164805754,60.683955064746556,62.19621249391084,57.65944020641798,银行,1404679627328.19
2021-05-31,601600.SH,0.01883659129151124,0.008323214903333492,0.5709716016668603,0.5598829191823188,-0.042224396353687306,0.17160134509576838,2.234586422037926,2.08915220228768,-0.08897823209879883,0.2999848079386892,10.217882229424152,,7.1729,1.3261,29.6764,176.9695,-5.5643,20.7432,99.6646,-103.6841,0.5141,187.0645,0.7899,0.4632,0.8251,62.9374,24.0531,2.2333,1.00191571,0.97392924,1.26328502,1.26634383,1.86785714,1.11513859,0.10095238,0.31594851060159734,-0.375,54.582991869337704,66.55057094579581,7.902100148379762e+24,1.80445969,46.4979751034542,0.25829127325416745,-0.10212450545614415,52.301166372978834,50.64088171567233,55.62173568759185,有色金属,68401637521.090004
2021-05-31,601601.SH,0.07476587534904255,0.07428542595224315,0.669070455876893,0.650341950664887,-0.06820879132959644,0.30367159339092825,1.3151457484094777,1.2757065448816272,0.37105026474892167,-0.7234547015160525,,3.203829952145893,11.4422,19.0921,,-18.4878,13.1522,-233.9962,-33.0788,0.3483,-7.8871,-5.8019,,,,87.5546,,7.2095,1.01986362,1.01745046,0.78181818,0.89003881,1.22986718,1.19312485,0.05472637,0.12290455194647977,-0.54954955,50.46833163178916,37.0452962744678,7.97513442720179e+24,1.18613414,49.03041863074181,-0.31934794105143977,0.6033778919115346,60.31036380002248,68.01583882729301,44.89941374548141,非银金融,235469426052.0
2021-05-31,601607.SH,0.08445530878118519,0.06807276835557247,0.7180934886875515,0.6866702600397335,-0.004570430383821726,0.09593869807775132,3.074341639014019,2.9055064853600725,0.12111953531068653,0.2675438667661072,6.460587609986397,1.8932874354561102,12.1836,11.2955,-4.823,44.2566,10.4416,-109.8431,-41.9457,-343.9058,20.0911,39.65,1.2217,0.9635,0.1252,63.6363,6.8736,2.0935,1.05588369,1.05925251,1.1887468,1.15564396,1.32491275,1.05769133,0.05364911,0.16088278288647853,0.44827586,66.4984336389725,56.51323406438225,7.168086135538905e+24,1.70309951,71.49732890122637,0.573327826606596,0.12125200611414311,79.81995517030676,74.19039934779151,91.07906681533726,医药生物,44689009818.32
2021-05-31,601618.SH,0.1291094714787867,0.12520885019027966,1.2660538190836386,1.232496819689046,-0.05720184804493508,0.38122590765912956,6.717564089179077,6.372006241286261,0.2527405325047774,0.27049728442687543,6.38263346024538,2.376237623762376,21.1216,5.2359,-0.594,28.6338,10.2037,-123.3393,17.895,-1207.2971,5.828,31.1678,1.1782,1.0038,0.263,72.898,6.8893,3.8512,1.00331126,0.96190476,0.95283019,1.08214286,1.19955538,0.88049626,0.040625,0.10436001532424286,-0.83333333,38.05032602007919,32.96647089457457,8.025628575878333e+24,0.6227758,32.151932620036526,-0.04514789278941431,-0.011959319184913497,31.12877472204735,30.73613992899975,31.914044308142543,建筑装饰,54093436085.1
2021-05-31,601628.SH,0.060035852862417645,0.04885913406805452,0.45463743179035904,0.43743737858005105,0.014340487676362222,0.33041927367376717,0.8365255661309167,0.8018397409866381,0.6166759767849199,0.6470159333169323,,2.0054945054945055,11.6692,13.0602,,25.7439,15.3628,333.8136,-10.6392,21.8966,13.476,44.4719,,,,89.3748,,8.541,1.04507608,1.05293607,1.09969789,0.85828814,1.36589843,1.54741338,0.0900984,0.1565280555180483,0.15116279,64.77401492377003,9.91537342077595,8.028823952826542e+24,1.61541486,66.03855979112649,0.8791039659438544,0.435350600627304,78.56995937828437,79.32127713327144,77.06732386831024,非银金融,757976492000.0
2021-05-31,601668.SH,0.23588390044283797,0.21910499652622972,1.4155361380618061,1.4645663593364806,0.12962421899651425,0.3191541121807073,8.560193427529825,7.873302601603431,-0.22618540917567934,0.18944974076092483,4.2704211238174254,3.7847555956817414,26.6817,18.3622,-5.517,22.3773,10.0937,206.3564,-122.9966,-36.0231,341.7563,22.9474,1.3149,0.7313,0.7552,74.0751,5.2631,5.4301,1.00617284,0.978,0.97995992,0.90055249,0.99463033,0.89604345,0.02263374,0.04436211265370003,-0.33333333,37.248191084278105,27.061871364959686,8.009300632884457e+24,0.78037383,33.9524019649869,-0.03943791905939797,-0.004782699516715075,39.557110021901714,41.843590227398174,34.9841496109088,建筑装饰,198752010107.15997
2021-05-31,601727.SH,0.059473245331787876,0.051905249153920946,0.966055091091425,0.9170812516161254,0.00018610715537484827,0.0434042751435354,2.0363330119077303,1.8857981145519023,-0.08756108798381544,0.6732472751030706,7.421784423971993,,22.0014,10.1535,-15.1565,24.9749,12.3848,-99.7266,64.5344,-79.9029,-67.6001,24.3974,1.2968,1.095,0.2743,64.9826,1.8136,2.907,0.91287129,0.89863548,0.83970856,0.86981132,0.9978355,0.82766533,0.016,0.12043076857882447,,22.546511385710833,20.295021283500915,7.854038942399299e+24,0.14893617,14.77925418066739,-0.07538446522702488,-0.03271896386562939,34.44381046708846,43.944283725861816,15.442863949541746,电气设备,58341057894.12
2021-05-31,601766.SH,0.06867777198863903,0.06526046872710511,0.83243118477194,0.8237222209780899,0.015585377958970902,-0.03409242544581699,1.3581603630719727,1.3111702808394825,-0.03075385723385863,1.0696132339421607,6.951700958926236,2.479338842975207,5.8709,5.86,-3.4148,13.6131,7.1732,170.9256,96.2686,184.1308,-132.9846,9.0365,1.245,0.9058,0.167,59.7692,-2.6236,1.7587,1.00165563,0.98055105,0.87808418,1.06890459,1.01701887,0.6679359,0.04355109,0.06559728248581327,-0.2,44.761638237865434,20.648826613171067,7.923455816084047e+24,0.97169811,40.26375525848545,-0.028340195144766378,0.01429797365531238,34.470356373053114,41.75872807100538,19.893612977148592,机械设备,147183178190.4
2021-05-31,601788.SH,0.024876662451977404,0.03013221004018771,0.6581424514657084,0.6512790783096667,0.019316351306412828,0.11852068482496599,0.21140167420717554,0.20482947337091315,-0.03592093018745047,0.12516742148512472,,0.22023809523809526,73.201,9.331,,321.1564,9.3974,-85.8455,-350.0836,93.1339,-73.0484,96.3285,,,,77.2822,,3.4512,1.04153751,1.03067485,1.10817942,0.875,1.51447178,1.3763213,0.1002059,0.21725653596333377,-0.2,60.788883337279046,66.28779122169345,8.120500676436738e+24,1.63904899,64.79493892018921,0.08828322617450973,0.3756903336732925,71.56568855650595,71.62572000130673,71.44562566690436,非银金融,65632540495.200005
2021-05-31,601808.SH,0.026442090194455436,0.04096288740275999,0.5864448497962692,0.5835623268798066,0.0279637328272189,0.08091468665200367,0.4044989234745092,0.43883479582592116,0.03736161953543561,-0.7342298896942456,7.84911934464494,1.1569052783803329,-20.0697,2.0167,-23.8715,-51.5077,-1.7831,63.6578,-908.3179,97.9496,-34.5162,-52.981,1.6534,1.4898,0.5248,48.0375,34.3559,0.9288,0.96510816,0.89746918,0.82963407,1.05733945,1.06019994,1.23956226,0.08345221,0.20916375531734088,-0.57142857,39.27012949528708,29.600661370810712,7.940988950291262e+24,0.76860298,27.2410559290714,-0.03900211640533574,-0.2032287978393429,9.337420951029374,18.399628347952593,-8.786993842817061,采掘,40943272440.0
2021-05-31,601857.SH,0.07445388642064511,0.022472762751152134,1.468888669618298,1.4371096431512131,0.04079323216774424,0.3960360243785426,2.337703067701038,2.287055974509896,-0.05080508222566421,0.12361970234912265,3.8626651566598342,3.3209956709956705,-18.8185,2.4367,11.2784,108.6488,-7.3067,188.2964,46.0687,-4396.6332,19.8142,53.4957,0.9588,0.6719,0.4014,44.7625,58.639,0.9111,1.0,0.99141631,1.08196721,1.07192575,1.08333768,0.65545453,0.04506438,0.15927626767607042,-0.66666667,53.59582071815817,7.693231044018077,7.773981038390281e+24,2.36363636,45.229917509091635,0.0946779973886061,-0.02384399647154789,22.915289612331723,35.89807869577563,-3.05028855455609,采掘,748079999519.16
2021-05-31,601872.SH,0.0528991314677933,0.0776050988843039,0.7251214412585287,0.7142385125099244,0.09682542731222861,0.19099863422371144,0.4774996386249277,0.5049710402821969,0.12952468022064897,-0.7650613968122145,9.372734383514597,1.8832391713747652,6.8076,-1.9136,-17.7334,-24.709,-4.4948,38.426,-101.2259,820.4245,30.5949,-19.178,1.4336,1.3346,0.8526,56.7234,56.4998,1.3337,0.960217,0.99438202,1.02115385,0.87913907,0.90367602,1.46682148,0.04313725,0.1484916922755499,-0.5,50.56165666051076,25.472992731693992,7.919236008435591e+24,1.86466165,40.44365831633851,0.06437762924670831,-0.00975904456786636,40.806215197680025,54.07151961969645,14.275606353647177,交通运输,29735103889.71
2021-05-31,601888.SH,0.013947120714228102,0.0094011788459384,0.03857116424975235,0.03351307783291994,0.00503334506623354,0.013813997110607741,0.09660652981699301,0.08053374783666835,0.012197941587778028,0.18963872481461053,64.28757275299964,0.21524663677130046,50.542,26.8939,-16.9547,378.0841,66.6751,188.3207,-351.0794,8.4258,715.2314,358.1186,2.0409,0.949,0.1136,40.6331,53.3621,0.8047,1.04436604,1.04730893,1.05820943,1.73136646,3.83035411,6.5406067,0.05929002,0.1945466901819974,-0.58999305,60.078703964859145,31.54178457396256,8.164802050558904e+24,1.51682877,57.66154496670245,7.039325496851565,5.7622501097136105,77.00359705398857,81.36970002004817,68.27139112186936,休闲服务,653103069468.0
2021-05-31,601899.SH,0.02789415535170903,0.022752051059165952,0.18774667942093703,0.18136838688723944,0.02646775998568699,0.060093252063392374,0.6391623811666932,0.5995198414575663,0.011566665996653267,0.36720821818085536,17.149735162518652,0.8824414263045075,27.6668,18.9867,17.6541,97.628,36.2976,2833.4939,-8.8428,42.8617,46.8441,81.2377,0.8831,0.5438,0.765,58.2859,34.2378,1.8787,1.05743879,0.98078603,0.95574468,1.2088267,2.77677118,2.92898342,0.04623753,0.17530622190004944,-0.20689655,52.423837782335106,61.01892035967016,8.187371439083003e+24,1.05898123,55.05507150662717,0.09623576416864914,-0.08612046811282922,50.04273630295096,40.14439461900863,69.83941967083562,有色金属,221490110767.01
2021-05-31,601919.SH,0.09576045274927192,0.037891692495208414,0.2270027044594626,0.16761904301591699,0.1279712798830487,0.2690014299425214,0.7633714830372045,0.6536942530150942,0.11092433241424643,0.05089488380524857,8.879889247353507,,31.4959,65.9138,108.9431,205.1822,17.149,999.9075,-160.9388,-2.3856,278.0009,175.2915,1.1554,1.1078,1.1809,66.7865,87.4608,3.2828,1.0,1.01810386,1.83748925,2.15423387,6.41741742,3.78900709,0.10019743,0.2998639211951698,-0.02884615,60.610429792012354,74.83323925494832,8.0173900469375e+24,1.74609781,56.678544864036986,1.174836379091783,-0.20528225270016565,53.58471384383918,58.55641476062539,43.64131201026677,交通运输,185006539295.04
2021-05-31,601939.SH,0.15774776884323002,0.1564433470316073,1.3533639700380997,1.3072095557685652,-0.21075438773504396,0.19568087375325546,0.44037662268311356,0.4362625176189509,0.0346007880124192,5.167713275678372,,4.617604617604617,4.8118,5.558,,1.2267,8.3656,-169.7352,-222.0645,44.2025,-57.3354,2.9102,,,,91.5949,,11.0067,1.01167883,0.99141631,0.98297872,0.96923077,1.13162839,1.05724061,0.02189781,0.05524660576834439,-0.5625,45.799272985308804,47.311840624809065,7.691149280533931e+24,0.90983607,44.85806750260631,-0.04307796839527409,0.02896810564277459,62.68953298389558,60.36915826122421,67.33028242923832,银行,66484047209.579994
2021-05-31,601988.SH,0.19817785972273552,0.1967436172360692,1.8464939134282083,1.7962956455439427,0.13700851024464536,0.22358814998447174,0.5868339717092648,0.5768891719766239,0.3724134012935339,3.861910567319395,,5.735735735735735,3.4204,6.7369,,1.3066,7.5324,-75.0245,-342.872,33.5954,18.328,-1.3325,,,,91.5356,,11.4813,1.01215805,1.0152439,1.03416149,1.00909091,1.01204899,1.012115,0.00923077,0.03338701603273698,-0.2,62.4543483693025,7.580838809245634,7.585226612281971e+24,1.45454545,67.97035641360617,0.003834099877008605,0.012647563443951695,82.07258754698263,79.51258700658526,87.19258862777738,银行,701849164437.18
